"","paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","experiment_ID_coded","group_ID","group_ID_coded","repeated_trait_ID","repeated_trait_ID_coded","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","sd_experiment","type_measure_dispersion_experiment","n_experiment","effective_n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","sd_control","type_measure_dispersion_control","n_control","effective_n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned","population_ID","count","geary_control","geary_trt","geary_test","lnRR","lnRR_variance","lnRR_sign","SMDH","SMDH_variance","SMDH_sign"
"11","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","74",1,"GNM_101_1",1,"GNM_101_1",7,"GNM_101_7","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",0,1,"PCH",26.3,"mean",4.1,23.1931024229188,"se",32,32,26.8,"mean",3.4,17.3366663462155,"se",26,26,"number of blowflies","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 2","Arthropod","b","SD",NA,"TR",NA,"n","y","n",1,1,"blowflies_number","Valsaín, Spain",90,7.80728291316527,6.36490830024579,"pass",-0.0188329483330921,0.0403976932456421,0.0188329483330921,-0.0237336080917769,0.0697163943594096,0.0237336080917769
"12","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","75",1,"GNM_101_1",1,"GNM_101_1",8,"GNM_101_8","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",0,1,"PCH",18.3,"mean",6.1,34.5068109219035,"se",32,32,15.1,"mean",3.2,16.3168624434969,"se",26,26,"blowfly parasitoids","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 2","Arthropod","b","SD",NA,"TR",NA,"n","y","n",1,1,"blowfly_parasitoids_number","Valsaín, Spain",90,4.67380952380952,2.97674418604651,"fail",0.192206316026497,0.156021422062385,-0.192206316026497,0.113180591437196,0.0698219681708322,-0.113180591437196
"13","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","76",1,"GNM_101_1",1,"GNM_101_1",9,"GNM_101_9","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",0,1,"PCH",0.7,"mean",0.3,1.69705627484771,"se",32,32,0.7,"mean",0.2,1.01980390271856,"se",26,26,"number of blackflies (incubation)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 2","Arthropod","b","SD",NA,"TR",NA,"n","y","n",1,1,"blackflies_number","Valsaín, Spain",90,3.46666666666667,2.31524547803618,"fail",0,0.26530612244898,0,0,0.0697115384615385,0
"14","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","77",1,"GNM_101_1",1,"GNM_101_1",10,"GNM_101_10","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",0,1,"PCH",0.6,"mean",0.3,1.69705627484771,"se",32,32,0.9,"mean",0.3,1.52970585407784,"se",26,26,"number of biting midges (incubation)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 2","Arthropod","b","SD",NA,"TR",NA,"n","y","n",1,1,"midges_number","Valsaín, Spain",90,2.97142857142857,1.98449612403101,"fail",-0.405465108108164,0.361111111111111,0.405465108108164,-0.182188437510305,0.0699976817956975,0.182188437510305
"15","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","78",1,"GNM_101_1",1,"GNM_101_1",11,"GNM_101_11","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",0,1,"PCH",13.8,"mean",1.8,10.1823376490863,"se",32,32,9.3,"mean",1.8,9.17823512446701,"se",26,26,"number of blackflies (nestling stage)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 2","Arthropod","b","SD",NA,"TR",NA,"n","y","n",1,1,"blackflies_number","Valsaín, Spain",90,5.11746031746032,7.60723514211886,"pass",0.394654192003949,0.0544742106619404,-0.394654192003949,0.455471093775763,0.0714999343000323,-0.455471093775763
"16","GNM_101","included",NA,"mean and variance","Tomás G; Merino S; Martínez-de La Puente J; Moreno J; Morales J; Rivero-de Aguilar J",2012,"Valsaín, Segovia, Central Spain (40.53N, 4.01W)","79",1,"GNM_101_1",1,"GNM_101_1",12,"GNM_101_12","Cyanistes caeruleus","Lavandula stoechas, Santolina chamaecyparissus","grass","1",0,1,"PCH",152,"mean",39,220.617315730203,"se",32,32,81.2,"mean",19.5,99.4308805150593,"se",26,26,"number of biting midges (nestling stage)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"table 2","Arthropod","b","SD",NA,"TR",NA,"n","y","n",1,1,"midges_number","Valsaín, Spain",90,4.12444444444444,3.86722321606043,"pass",0.626965273678644,0.123503714033167,-0.626965273678644,0.394438292118156,0.0710527588605823,-0.394438292118156
"17","GNM_069","included",NA,"log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","94",1,"GNM_069_1",1,"GNM_069_1",5,"GNM_069_5","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",0,1,"PCH",3.52,"mean",1.22,1.22,"sd",19,19,3.33,"mean",1.01,1.01,"sd",21,21,"Log mesophilic bacterial load (Day 3)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"raw data","Micro-organism","c","SD",NA,"TR",NA,"n","y","n",1,1,"bacterial_load","Hoya de Guadix, Spain",90,14.9311365567041,12.4131642045561,"pass",0.0554886856176532,0.0107029960041427,-0.0554886856176532,0.167101629364499,0.100599663498119,-0.167101629364499
"18","GNM_069","included",NA,"log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","95",2,"GNM_069_2",2,"GNM_069_2",6,"GNM_069_6","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",0,1,"PCH",3.63,"mean",0.983,0.983,"sd",6,6,2.96,"mean",0.269,0.269,"sd",5,5,"Log mesophilic bacterial load (Day 3)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"raw data","Micro-organism","c","SD",NA,"TR",NA,"n","y","n",1,1,"bacterial_load","Hoya de Guadix, Spain",90,23.4333907360573,8.68360310849524,"pass",0.20404337994079,0.0138737831308045,-0.20404337994079,0.811727242827124,0.396616717427927,-0.811727242827124
"19","GNM_069","included",NA,"log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","96",1,"GNM_069_1",1,"GNM_069_1",5,"GNM_069_5","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",0,1,"PCH",3.91,"mean",0.821,0.821,"sd",20,20,3.78,"mean",1.1,1.1,"sd",21,21,"Log mesophilic bacterial load (Day 8)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"raw data","Micro-organism","c","SD",NA,"TR",NA,"n","y","n",1,1,"bacterial_load","Hoya de Guadix, Spain",90,15.5621329910415,21.0355352058445,"pass",0.0338133643657781,0.0062370381575002,-0.0338133643657781,0.130869256864276,0.0978279105750502,-0.130869256864276
"20","GNM_069","included",NA,"log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","97",2,"GNM_069_2",2,"GNM_069_2",6,"GNM_069_6","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",0,1,"PCH",4.21,"mean",2.28,2.28,"sd",6,6,3.82,"mean",0.723,0.723,"sd",5,5,"Log mesophilic bacterial load (Day 8)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"raw data","Micro-organism","c","SD",NA,"TR",NA,"n","y","n",1,1,"bacterial_load","Hoya de Guadix, Spain",90,11.2517679958496,4.34204287036513,"pass",0.0972122250758063,0.0560469955318428,-0.0972122250758063,0.201767636526784,0.368517129355285,-0.201767636526784
"21","GNM_069","included",NA,"log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","98",1,"GNM_069_1",1,"GNM_069_1",7,"GNM_069_7","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",0,1,"PCH",3.08,"mean",0.976,0.976,"sd",19,19,3.07,"mean",1.13,1.13,"sd",20,20,"Log enterococcus load (Day 3)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"raw data","Micro-organism","c","SD",NA,"TR",NA,"n","y","n",1,1,"bacterial_load","Hoya de Guadix, Spain",90,11.9999627504413,13.5768983487332,"pass",0.00325203538637732,0.0120590724293566,-0.00325203538637732,0.00925968827510113,0.10263267820156,-0.00925968827510113
"22","GNM_069","included",NA,"log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","99",2,"GNM_069_2",2,"GNM_069_2",8,"GNM_069_8","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",0,1,"PCH",3.34,"mean",0.865,0.865,"sd",6,6,2.69,"mean",0.398,0.398,"sd",5,5,"Log enterococcus load (Day 3)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"raw data","Micro-organism","c","SD",NA,"TR",NA,"n","y","n",1,1,"bacterial_load","Hoya de Guadix, Spain",90,14.3934502499986,9.07981955058957,"pass",0.216429613374861,0.0155567753280589,-0.216429613374861,0.852010964395615,0.399663152278046,-0.852010964395615
"23","GNM_069","included",NA,"log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","100",1,"GNM_069_1",1,"GNM_069_1",7,"GNM_069_7","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",0,1,"PCH",3.27,"mean",0.688,0.688,"sd",20,20,3.22,"mean",0.812,0.812,"sd",21,21,"Log enterococcus load (Day 8)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"raw data","Micro-organism","c","SD",NA,"TR",NA,"n","y","n",1,1,"bacterial_load","Hoya de Guadix, Spain",90,17.9584913644111,20.9932307965097,"pass",0.0154086253528451,0.00524153187961028,-0.0154086253528451,0.0650159762362812,0.0976705973405837,-0.0650159762362812
"24","GNM_069","included",NA,"log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","101",2,"GNM_069_2",2,"GNM_069_2",8,"GNM_069_8","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",0,1,"PCH",3.58,"mean",1.83,1.83,"sd",6,6,3.61,"mean",0.719,0.719,"sd",5,5,"Log enterococcus load (Day 8)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"raw data","Micro-organism","c","SD",NA,"TR",NA,"n","y","n",1,1,"bacterial_load","Hoya de Guadix, Spain",90,10.6923708838655,4.60022204808592,"pass",-0.00834497193218053,0.0514833268603989,0.00834497193218053,-0.0189630329262494,0.366683011967474,0.0189630329262494
"25","GNM_069","included",NA,"log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G",2017,"Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))","102",1,"GNM_069_1",1,"GNM_069_1",9,"GNM_069_9","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank","2",0,1,"PCH",2.55,"mean",0.847,0.847,"sd",20,20,2.52,"mean",1.28,1.28,"sd",21,21,"Log Carnus flies (Day 8)","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"raw data","Arthropod","c","SD",NA,"TR",NA,"n","y","n",1,1,"carnusflies_load","Hoya de Guadix, Spain",90,8.91580535945085,13.2977062809905,"pass",0.0118344576470028,0.0178020993636587,-0.0118344576470028,0.0269713660600327,0.0976279190164518,-0.0269713660600327
